id,event_text,url,url_id,company,fiscal_year,fiscal_period,event_type,date,time,timezone
1077,"April 29, 2021	 2021 Annual Meeting of Shareholders ~ Proxy Statement, Proxy Supplement",https://www.snapon.com/EN/Investors/Financial-Information/Quarterly-Earnings,270,NONE,2021,Y,Shareholder Meeting,"Apr 29, 2021",NONE,NONE
897,"March 03, 2021 at 10:50 AM ET	 Raymond James 42nd Annual Institutional Investors Conference  listen to webcast",https://ir.spirit.com/resources/events-presentations/default.aspx,225,RAYMOND JAMES,NONE,Y,Conference,"Mar 3, 2021",10:50 AM,ET
1,"UBS Global Industrials and Transportation Virtual Conference Jun 8, 2021",https://investors.astronics.com/news-events/ir-calendar,1,UBS,NONE,NONE,Conference,"Jun 8, 2021",NONE,NONE
423,SVB Leerink 10th Annual Global Healthcare Conference 02-24-2021 4:20 PM EST,https://ir.silverbacktx.com/,104,SVB LEERINK,NONE,Y,Conference,"Feb 24, 2021",04:20 PM,ET
361,"Apr 29, 2021 at 4:30 PM EDT Q1 2021 CryoLife, Inc. Earnings Conference Call Click here for Webcast",http://investors.cryolife.com/webcasts-and-presentations,89,"CRYOLIFE, INC.",2021,Q1,Earnings Call,"Apr 29, 2021",04:30 PM,ET
383,"Jun 2, 2021 at 2:30 PM EDT Jefferies Virtual Healthcare Conference Webcast Link",http://investors.tcr2.com/,94,JEFFERIES,NONE,NONE,Conference,"Jun 2, 2021",02:30 PM,ET
317,"Feb 23, 2021 at 2:00 PM EST Q4 2020 American States Water Earnings Conference Call",https://americanstateswatercompany.gcs-web.com/news-events/event-calendar,76,AMERICAN STATES WATER,2020,Q4,Earnings Call,"Feb 23, 2021",02:00 PM,ET
923,"Mar 1, 2021 4:30 PM EST	 MercadoLibre Q4'20 Earnings Call Listen to Webcast",http://investor.mercadolibre.com/events-and-presentations/events,231,MERCADOLIBRE,2020,Q4,Earnings Call,"Mar 1, 2021",04:30 PM,ET
476,05 Aug 2021 11:00 AM EDT Q3 2021 Oaktree Specialty Lending Corporation Earnings Conference Call,http://investors.oaktreespecialtylending.com/phoenix.zhtml?c=216346&p=irol-presentations,119,OAKTREE SPECIALTY LENDING CORPORATION,2021,Q3,Earnings Call,"Aug 5, 2021",11:00 AM,ET
843,"Q1 2019 Gentherm Incorporated Earnings Conference Call Apr 30, 2019 at 8:00 AM EDT  Click here for webcast",https://gentherm.gcs-web.com/events,208,GENTHERM INCORPORATED,2019,Q1,Earnings Call,"Apr 30, 2019",08:00 AM,ET
653,"FedEx Q1 FY21 Earnings Call September 15, 2020 at 05:30 pm ET",https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163,FEDEX,2021,Q1,Earnings Call,"Sep 15, 2020",05:30 PM,ET
715,"February 10, 2021 Bank of America Securities Virtual 2021 Insurance Conference 8:10 am eastern time zone",https://investors.globelifeinsurance.com/calendar,179,BANK OF AMERICA SECURITIES,2021,NONE,Conference,"Feb 10, 2021",08:10 AM,ET
929,"03/01/21 at 8:00 AM EST Q4 2020 Clearway Energy, Inc. Earnings Conference Call",http://investor.clearwayenergy.com/events-and-presentations/presentations,232,"CLEARWAY ENERGY, INC.",2020,Q4,Earnings Call,"Mar 1, 2021",08:00 AM,ET
1062,"Tuesday, May 4, 2021 9:00 AM CT Q1 Earnings Conference Call",http://ir.iretapartments.com/event,266,NONE,NONE,Q1,Earnings Call,"May 4, 2021",09:00 AM,CDT
141,"Oasis Midstream's 4Q 2020 Earnings Call Feb 25, 2021 11:30am - 12:30pm CST",https://oasismidstream.investorroom.com/events-presentations,33,OASIS MIDSTREAM,2020,Q4,Earnings Call,"Feb 25, 2021",12:30 PM,CDT
173,"Feb 11, 2021	Selective to Speak at the Bank of America Securities 2021 Insurance Conference",https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41,SELECTIVE,2021,NONE,Conference,"Feb 11, 2021",NONE,NONE
451,"Jun 16, 2021	Vertical Research Partners Infrastructure Virtual Summit fireside chat with Kyle Larkin	 Play",https://investor.graniteconstruction.com/,112,VERTICAL RESEARCH PARTNERS,NONE,NONE,Conference,"Jun 16, 2021",NONE,NONE
126,4/16/2021 7:00 AM ET WHITESTONE REIT ANNOUNCES FIRST QUARTER 2021 EARNINGS WEBCAST AND CONFERENCE CALL,http://ir.whitestonereit.com/Presentations,29,WHITESTONE REIT,2021,Q1,Earnings Release,"Apr 16, 2021",07:00 AM,ET
540,"October 28, 2021 9:30 AM EDT	 Tradeweb Markets Third Quarter 2021 Earnings Call Add to Outlook Add to Google Calendar Listen to Webcast",https://investors.tradeweb.com/events-and-presentations,135,TRADEWEB MARKETS,2021,Q3,Earnings Call,"Oct 28, 2021",09:30 AM,ET
1070,"Feb 8, 2021 at 5:00 PM EST Corcept Therapeutics Q4 2020 Earnings Conference Call",https://ir.corcept.com/events,268,CORCEPT THERAPEUTICS,2020,Q4,Earnings Call,"Feb 8, 2021",05:00 PM,ET
914,"Stifel 2021 Virtual Cross Sector Insight Conference JUNE 10, 2021 AT 12:40 PM EDT Listen to Webcast",https://ir.motorsportgames.com/news-and-events/events,229,STIFEL,2021,NONE,Conference,"Jun 10, 2021",12:40 PM,ET
1098,"Bernstein’s 37th Annual Strategic Decisions Conference02 Jun 2021 Listen to Webcast  Wednesday Jun 02, 2021 10:00:00 ET",https://bristolmyers2016ir.q4web.com/iframes/events-and-presentations/default.aspx,274,BERNSTEIN,NONE,Y,Conference,"Jun 2, 2021",10:00 AM,ET
91,"Feb 18, 2021 at 5:00 PM EST PDF Solutions, Inc. Fourth Quarter Earnings Release Results Call View Webcast",http://ir.pdf.com/webcasts,21,"PDF SOLUTIONS, INC.",NONE,Q4,Earnings Release,"Feb 18, 2021",05:00 PM,ET
1067,"JUN 7, 2021 10:00 AM EDT 2021 Annual Meeting of Stockholders",https://investor.lovesac.com/news-and-events/presentations,267,NONE,2021,Y,Shareholder Meeting,"Jun 7, 2021",10:00 AM,ET
182,"14th Annual Global Transportation & Sustainable Mobility Conference BOSTON / VIRTUAL|SEP 08–10, 2021",https://www.cowen.com/capabilities/conferences-events/,43,NONE,NONE,Y,Conference,"Sep 8, 2021",NONE,NONE
364,"Apr 28, 20212:00 PM PT Facebook Q1 2021 Earnings",https://investor.fb.com/investor-events/default.aspx,90,FACEBOOK,2021,Q1,None/Other,"Apr 28, 2021",02:00 PM,PDT
949,03/11/2021 02:00 PM ET Jefferies Virtual Global Plasma Summit Webcast (opens in new window),https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236,JEFFERIES,NONE,NONE,Conference,"Mar 11, 2021",02:00 PM,ET
275,"Yalla Group Ltd. Third Quarter 2020 Earnings Conference Call  Monday, November 9, 2020  8:00pm EST  Listen to the Webcast",http://stage.investorroom.com/yalla/Event-Calendar,66,YALLA GROUP LTD.,2020,Q3,Earnings Call,"Nov 9, 2020",08:00 PM,ET
1071,"Nov 3, 2020 at 5:00 PM EST Corcept Therapeutics Q3 2020 Earnings Conference Call",https://ir.corcept.com/events,268,CORCEPT THERAPEUTICS,2020,Q3,Earnings Call,"Nov 3, 2020",05:00 PM,ET
252,11/03/2020 12:00 AM ET Alleghany Corporation 2020 Third Quarter Results,https://www.alleghany.com/investor-relations/events-and-presentations/default.aspx,60,ALLEGHANY CORPORATION,2020,Q3,Earnings Release,"Nov 3, 2020",12:00 PM,ET
70,05/15/2020 10:00 AM EDT Bimini Capital Management First Quarter 2020 Earnings Call,https://ir.biminicapital.com/events-and-presentations/default.aspx,16,BIMINI CAPITAL MANAGEMENT,2020,Q1,Earnings Call,"May 15, 2020",10:00 AM,ET
292,14 APR 2021 Goldman Sachs Global Head of Investor Relations Heather Kennedy Miner on 2021 First Quarter Earnings,https://www.goldmansachs.com/investor-relations/presentations/index.html,70,GOLDMAN SACHS,2021,Q1,Earnings Release,"Apr 14, 2021",NONE,NONE
132,"May 6, 2021 10:00 AM EST BrightView Q2 2021 Earnings Call and Webcast WEBCAST(OPENS IN NEW WINDOW)",https://investor.brightview.com/events-and-presentations/events-calendar/default.aspx,31,BRIGHTVIEW,2021,Q2,Earnings Call,"May 6, 2021",10:00 AM,ET
301,"Wednesday, February 24, 2021 11:00 AM ET Global Net Lease, Inc. Q4 2020 Earnings Call",http://investors.globalnetlease.com/investor-relations/news-events/event-calendar/default.aspx,72,"GLOBAL NET LEASE, INC.",2020,Q4,Earnings Call,"Feb 24, 2021",11:00 AM,ET
1060,"Tuesday, June 8, 2021 - Thursday, June 10, 2021 Nareit REITweek: 2021 Virtual Investor Conference",http://ir.iretapartments.com/event,266,NAREIT,2021,NONE,Conference,"Jun 8, 2021",NONE,NONE
327,"Wednesday, October 28, 2020 11:00 AM ET THIRD QUARTER 2020 FINANCIAL RESULTS CONFERENCE CALL",https://investors.fcpt.com/overview/default.aspx,78,NONE,2020,Q3,Earnings Call,"Oct 28, 2020",11:00 AM,ET
145,"Oasis Midstream's 4Q 2019 Earnings Call Feb 26, 2020 11:30am - 12:30pm CST",https://oasismidstream.investorroom.com/events-presentations,33,OASIS MIDSTREAM,2019,Q4,Earnings Call,"Feb 26, 2020",12:30 PM,CDT
500,05/05/21 at 9:00 AM EDT Q1 2021 The ODP Corporation Earnings Webcast Click here for Webcast,https://investor.theodpcorp.com/news-and-events/events,127,THE ODP CORPORATION,2021,Q1,Earnings Release,"May 5, 2021",09:00 AM,ET
562,"MARCH 04, 2021 09:00 AM Cornerstone Building Brands 4Q 2020 Earnings Call",https://investors.cornerstonebuildingbrands.com/events-and-presentations/default.aspx,141,CORNERSTONE BUILDING BRANDS,2020,Q4,Earnings Call,"Mar 4, 2021",09:00 AM,NONE
977,"05/03/21 04:30 PM Q1 2021 Freshpet, Inc. Earnings Conference Call",https://investors.freshpet.com/investors/calendar-of-events/upcoming-events/default.aspx,244,"FRESHPET, INC.",2021,Q1,Earnings Call,"May 3, 2021",04:30 PM,NONE
866,JUL 28 2021 Association for Corporate Growth (ACG) New York's 2021 Summer Dealmaking Conference,https://ir.brileyfin.com/overview,215,ASSOCIATION FOR CORPORATE GROWTH (ACG),2021,NONE,Conference,"Jul 28, 2021",NONE,NONE
496,"March 15, 2021 at 02:00 PM ET	 J.P. Morgan Industrials Conference  listen to webcast",http://ir.spirit.com/overview/default.aspx,124,J.P. MORGAN,NONE,NONE,Conference,"Mar 15, 2021",02:00 PM,ET
339,"Aug 5, 2021 5:00 pm EDT Q2 2021 Earnings Conference Call",http://ir.flooranddecor.com/news-and-events/events-and-presentations/default.aspx,82,NONE,2021,Q2,Earnings Call,"Aug 5, 2021",05:00 PM,ET
801,06/24/21 CalAmp Fiscal 2022 First Quarter Earnings Conference Call Webcast(opens in new window),https://investor.calamp.com/events-and-presentations/default.aspx,197,CALAMP,2022,Q1,Earnings Call,"Jun 24, 2021",NONE,NONE
165,"MAY 10, 2022 Electronic Arts Q4 2022 Earnings Conference Call",https://ir.ea.com/calendar-and-events/default.aspx,38,ELECTRONIC ARTS,2022,Q4,Earnings Call,"May 10, 2022",NONE,NONE
29,"June 02, 2021 3:50 PM ET 	 Cowen 49th Annual Technology, Media & Telecom Conference  Webcast",https://investors.switch.com/events-and-presentations,6,COWEN,NONE,Y,Conference,"Jun 2, 2021",03:50 PM,ET
517,"Tuesday, January 26, 2021 8:30 AM ET Fourth Quarter 2020 Results",https://investor.synovus.com/events/events-presentations/default.aspx,130,NONE,2020,Q4,None/Other,"Jan 26, 2021",08:30 AM,ET
194,"William Blair 41st Annual Growth Stock Conference Jun 1, 2021 at 5:00 PM EDT Click here for webcast",https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46,WILLIAM BLAIR,NONE,Y,Conference,"Jun 1, 2021",05:00 PM,ET
962,Virtual Cybersecurity & Fraud Summit – London	 Sep 14 2021 - Sep 15 2021,https://www.checkpoint.com/about-us/investor-relations/,241,NONE,NONE,NONE,Conference,"Sep 14, 2021",NONE,NONE
170,"Friday, October 30, 2020 11:00 AM ET Q3 Earnings Conference Call",http://ir.yourstatebank.com/Presentations,39,NONE,NONE,Q3,Earnings Call,"Oct 30, 2020",11:00 AM,ET
597,"Northland Capital Markets Customer Engagement SaaS Conference JUN 15, 2021 Webcast",https://qumu.com/en/investor-relations/,149,NORTHLAND CAPITAL MARKETS,NONE,NONE,Conference,"Jun 15, 2021",NONE,NONE
174,"Jan 29, 2021	Selective Insurance Group, Inc. 4th Quarter 2020 Conference Call",https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41,SELECTIVE INSURANCE,2020,Q4,Earnings Call,"Jan 29, 2021",NONE,NONE
519,05/03/2021 09:00 AM CT Enable Midstream Q1 2021 Earnings Conference Call and Webcast WEBCAST,https://investors.enablemidstream.com/events-and-presentations/default.aspx,131,ENABLE MIDSTREAM,2021,Q1,Earnings Call,"May 3, 2021",09:00 AM,CDT
768,"May 25, 2021 at 11:45 AM EDT 49th Annual J.P. Morgan Global Technology, Media and Communications Conference Listen to webcast",https://investor.cree.com/financial-events-presentations,190,J.P. MORGAN,NONE,Y,Conference,"May 25, 2021",11:45 AM,ET
590,"Q2 2021 First Industrial Realty Trust Earnings Conference Call Jul 22, 2021 at 11:00 AM EDT",https://firstindustrialrealtytrustinc.gcs-web.com/events-and-presentations/upcoming-events/,148,FIRST INDUSTRIAL REALTY TRUST,2021,Q2,Earnings Call,"Jul 22, 2021",11:00 AM,ET
492,"Friday, November 6, 2020  9:00am - 10:00am CST  Listen to the Webcast 3Q 2020 Continental Resources, Inc. Earnings Conference Call",https://investors.clr.com/index.php,123,"CONTINENTAL RESOURCES, INC.",2020,Q3,Earnings Call,"Nov 6, 2020",10:00 AM,CDT
74,"Friday, November 6, 2020 3Q 2020 Continental Resources, Inc. Earnings Conference Call",https://investors.clr.com/event-calendar,17,"CONTINENTAL RESOURCES, INC.",2020,Q3,Earnings Call,"Nov 6, 2020",NONE,NONE
1042,"August 6, 2019Q2 2019 JLL Earnings Conference CallWebcast",https://ir.jll.com/overview/default.aspx,261,JLL,2019,Q2,Earnings Call,"Aug 6, 2019",NONE,NONE
235,"Ardagh Group S.A. (the “Group”) announces that it recently experienced a cyber security incident, in response to which the Group promptly initiated defence and containment procedures, in...  17 May 2021",https://www.ardaghgroup.com/corporate/investors,55,ARDAGH GROUP,NONE,NONE,None/Other,"May 17, 2021",NONE,NONE
215,"Adaptive Biotechnologies First Quarter Financial Results May 5, 2021 at 4:30 PM EDT Listen to webcast",https://investors.adaptivebiotech.com/news-events/events,51,ADAPTIVE BIOTECHNOLOGIES,NONE,Q1,Earnings Release,"May 5, 2021",04:30 PM,ET
790,"Universal Display Corporation’s Third Quarter 2020 Teleconference October 29, 2020 05:00 PM ET",https://ir.oled.com/shareholders/events-and-presentations/default.aspx,194,UNIVERSAL DISPLAY CORPORATION,2020,Q3,Conference,"Oct 29, 2020",05:00 PM,ET
133,"February 4, 2021 10:00 AM EST BrightView Q1 2021 Earnings Call and Webcast WEBCAST(OPENS IN NEW WINDOW)",https://investor.brightview.com/events-and-presentations/events-calendar/default.aspx,31,BRIGHTVIEW,2021,Q1,Earnings Call,"Feb 4, 2021",10:00 AM,ET
614,"USANA Health Sciences 2021 Annual Meeting of Shareholders May 10, 2021 • 11:00am MDT",https://ir.usana.com/company-information/presentations,154,USANA HEALTH SCIENCES,2021,Y,Shareholder Meeting,"May 10, 2021",11:00 AM,MDT
785,"Second Quarter 2020 Financial Results Call Aug 6, 2020 • 5:00 pm EDT",https://investor.stamps.com/company-information/presentations,193,NONE,2020,Q2,Earnings Call,"Aug 6, 2020",05:00 PM,ET
186,"Q1 2021 Aon plc Earnings Conference Call April 30, 2021 07:30 AM CST",https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44,AON,2021,NONE,Earnings Call,"Apr 30, 2021",07:30 AM,CDT
42,"The 16th Annual Needham Virtual Technology & Media Conference May 19, 2021 08:45 am ET Webcast link",https://www.ceragon.com/investors/webcasts,10,NEEDHAM,NONE,Y,Conference,"May 19, 2021",08:45 AM,ET
109,"Itron Second Quarter 2021 Earnings Release Review Aug 5, 2021 at 10:00 AM EDT Listen to webcast",https://investors.itron.com/events-presentations,26,ITRON,2021,Q2,Earnings Release,"Aug 5, 2021",10:00 AM,ET
709,"J.P. Morgan 49th Annual Global Technology, Media and Communications Conference May 26, 2021 • 10:25 am PDT Location: Virtual",https://investor.qualcomm.com/news-events/ir-calendar,177,J.P. MORGAN,NONE,Y,Conference,"May 26, 2021",10:25 AM,PDT
549,"Q2 2021 The Allstate Corporation Earnings Conference Call Aug 5, 2021 at 9:00 AM EDT",https://www.allstateinvestors.com/events-and-presentations/calendar,138,THE ALLSTATE CORPORATION,2021,Q2,Earnings Call,"Aug 5, 2021",09:00 AM,ET
833,"Feb 25, 2021 4:30 PM EST	 Ziopharm Oncology Fourth Quarter and Full Year 2020 Earnings Call Listen to Webcast",https://ir.ziopharm.com/events.cfm,206,ZIOPHARM ONCOLOGY,2020,Q4,Earnings Call,"Feb 25, 2021",04:30 PM,ET
484,"March 10, 2021 Creative Realities, Inc. For Year Ended December 31, 2020 Earnings Call",https://investors.cri.com/webcasts-presentations,120,CREATIVE REALITIES,2020,Y,Earnings Call,"Mar 10, 2021",NONE,NONE
469,"Tuesday, March 9, 2021  7:00am EST H.C. Wainwright Global Life Sciences Conference",https://investor.insmed.com/events,116,H.C. WAINWRIGHT,NONE,NONE,Conference,"Mar 9, 2021",07:00 AM,ET
25,"JUN 2, 2021 4:30 PM EDT Jefferies Virtual Healthcare Conference",https://ir.sutrobio.com/company-information/presentations,5,JEFFERIES,NONE,NONE,Conference,"Jun 2, 2021",04:30 PM,ET
558,"DECEMBER 09, 2020 12:00 PM ET Gatos Silver Q3 2020 Earnings Call WEBCAST (OPENS IN NEW WINDOW)",https://investor.gatossilver.com/events-and-presentations/events/default.aspx,139,GATOS SILVER,2020,Q3,Earnings Call,"Dec 9, 2020",12:00 PM,ET
573,"November 05, 2020 8:00 am EST	 Q3 2020 Athenex, Inc. Earnings Conference Call",https://ir.athenex.com/investor-calendar,144,"ATHENEX, INC.",2020,Q3,Earnings Call,"Nov 5, 2020",08:00 AM,ET
632,"May 10, 2019 9:00 am EDT Q1 2019 Earnings Conference Call",https://www.basices.com/news-media/presentations,157,NONE,2019,Q1,Earnings Call,"May 10, 2019",09:00 AM,ET
913,"November 18, 2020 Stifel Virtual Healthcare Conference",https://ir.eigerbio.com/events-presentations,228,STIFEL,NONE,NONE,Conference,"Nov 18, 2020",NONE,NONE
367,"Hannon Armstrong Annual Meeting of Stockholders Thursday, June 3, 2021 - 9:30 AM ET Webcast",https://investors.hannonarmstrong.com/news-and-presentations/event-calendar/default.aspx,91,HANNON ARMSTRONG,NONE,Y,Shareholder Meeting,"Jun 3, 2021",09:30 AM,ET
1049,"May 6, 2021  Q1 2021 Earnings Conference Call Listen to Webcast",https://www.sunocolp.com/investors/,264,NONE,2021,Q1,Earnings Call,"May 6, 2021",NONE,NONE
384,"May 5, 2021 at 11:20 AM EDT 7th Annual Truist Securities Life Sciences Summit Webcast Link",http://investors.tcr2.com/,94,TRUIST SECURITIES,NONE,Y,Conference,"May 5, 2021",11:20 AM,ET
455,"Nov 02, 2015	3rd Quarter 2015 Earnings Conference Call",https://investor.graniteconstruction.com/,112,NONE,Other,Q3,Earnings Call,"Nov 2, 2015",NONE,NONE
265,"SEPTEMBER 30 - OCTOBER 1 Watertown, SD Open House & Career Fair 2920 Kelly Avenue Watertown, SD 57201",https://sparton.com/press-room/,64,NONE,NONE,NONE,None/Other,NONE,NONE,NONE
921,02/18/2021 05:00 PM ET Livent Q4 2020 Earnings Webcast Conference Call Webcast,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230,LIVENT,2020,Q4,Earnings Call,"Feb 18, 2021",05:00 PM,ET
815,Veeva’s Fiscal 2021 Third Quarter Results Conference Call Listen to Webcast,https://ir.veeva.com/investors/news-and-events/events-and-presentations/default.aspx,201,VEEVA,2021,Q3,Conference,NONE,NONE,NONE
445,"SEP 11, 2017 Rodman & Renshaw Investment Conference",https://benitec.com/for-investors/events-and-presentations/,109,RODMAN & RENSHAW,NONE,NONE,Conference,"Sep 11, 2017",NONE,NONE
396,"The Hain Celestial Group at Jefferies Consumer Conference Wednesday, June 23, 2021 8:35 AM EDT",http://ir.hain.com/events-and-presentations/upcoming-events,97,HAIN CELESTIAL GROUP,NONE,NONE,Conference,"Jun 23, 2021",08:35 AM,ET
177,01.11.21 11:30 AM EST	 23rd Annual ICR XChange Conference,https://investors.guess.com/events-and-presentations/upcoming-events,42,ICR XCHANGE,NONE,Y,Conference,"Jan 11, 2021",11:30 AM,ET
19,"Apr 29, 2021 at 9:00 AM CDT	 2021 Annual Meeting of Stockholders Click here for live webcast of Annual Meeting",https://investor.kimberly-clark.com/events-and-presentations/events,4,NONE,2021,Y,Shareholder Meeting,"Apr 29, 2021",09:00 AM,CDT
1025,"MAR 16, 2021 03:40 PM ET JP Morgan Industrials Conference WEBCAST(OPENS IN NEW WINDOW)",https://investors.tranetechnologies.com/news-and-events/events/default.aspx,257,JP MORGAN,NONE,NONE,Conference,"Mar 16, 2021",03:40 PM,ET
683,"August 6, 2020 - 10 a.m. EDT / 9 a.m. CDT	 2020 Second Quarter Results Webcast",https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170,NONE,2020,Q2,None/Other,"Aug 6, 2020",09:00 AM,CDT
62,"Apr 12, 2021 at 8:45 AM EDT Needham Virtual Healthcare Conference Listen to Webcast",https://investors.angiodynamics.com/events.cfm,15,NEEDHAM,NONE,NONE,Conference,"Apr 12, 2021",08:45 AM,ET
273,"Yalla Group Ltd. First Quarter 2021 Earnings Conference Call  Monday, May 10, 2021  8:00pm EDT  Listen to the Webcast",http://stage.investorroom.com/yalla/Event-Calendar,66,YALLA GROUP LTD.,2021,Q1,Earnings Call,"May 10, 2021",08:00 PM,ET
1034,"2021 Annual Meeting of Shareholders Virtual MeetingJun 2, 2021 • 3:00 pm PDT 2021 Proxy StatementPDF 2020 Annual ReportPDF Virtual Meeting",http://investor.columbia.com/events,260,NONE,2021,Y,Shareholder Meeting,"Jun 2, 2021",03:00 PM,PDT
279,"AUGUST 12, 2021 FY2021 Full Year and Fourth Quarter Conference Call View the Webcast",https://www.royalgold.com/investors/events-presentations/,68,NONE,2021,Q4  ,Conference,"Aug 12, 2021",NONE,NONE
704,"09/14/2020 01:00 PM ET Jefferies 2020 Software Conference  Ruvi Kitov, CEO and Co-Founder WEBCAST(OPENS IN NEW WINDOW)",https://investors.tufin.com/home/default.aspx,176,JEFFERIES,NONE,NONE,Conference,"Sep 14, 2020",01:00 PM,ET
369,"Q4 & FY 2020 Earnings Conference Call and Webcast Thursday, February 18, 2021 - 5:00 PM ET Webcast",https://investors.hannonarmstrong.com/news-and-presentations/event-calendar/default.aspx,91,NONE,2020,Q4,Earnings Call,"Feb 18, 2021",05:00 PM,ET
741,"Energy Transition Leaders Summit August 17-19, 2021 Aspen, CO",http://www.piperjaffray.com/2col.aspx?id=365,185,NONE,NONE,NONE,None/Other,"Aug 17, 2021",NONE,NONE
1055,"Monday, July 26, 2021 05:00 PM EDT Q2 Earnings Release",https://ir.ifinancial.com/event,265,NONE,NONE,Q2,Earnings Release,"Jul 26, 2021",05:00 PM,ET
650,"FedEx Q3 FY21 Earnings Call March 18, 2021 at 05:30 pm ET",https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163,FEDEX,2021,Q3,Earnings Call,"Mar 18, 2021",05:30 PM,ET
548,"3Q2020 Earnings Conference Call November 10, 2020 at 4:30 PM EST Listen to Webcast",https://ir.covetrus.com/investors/events-and-presentations,137,NONE,2020,Q3,Earnings Call,"Nov 10, 2020",04:30 PM,ET
967,"Wednesday, August 5, 2020  1:00pm - 4:00pm EDT Tuohy Brothers 11th Annual Energy Conference",http://goodrichpetroleumcorp.investorroom.com/events,242,TUOHY BROTHERS,NONE,Y,Conference,"Aug 5, 2020",04:00 PM,ET
753,"Feb 23, 2021 9:00 AM EST	 Diamondback Energy Fourth Quarter 2020 Earnings View Webcast",https://www.diamondbackenergy.com/investors/events-presentations,187,DIAMONDBACK ENERGY,2020,Q4,Earnings Release,"Feb 23, 2021",09:00 AM,ET
457,"July 15, 2021 at 9:00 AM EDT William Blair Biotech Focus Conference 2021",https://axsometherapeuticsinc.gcs-web.com/news-releases/upcoming-events?field_nir_news_date_value[min]=,113,WILLIAM BLAIR,2021,NONE,Conference,"Jul 15, 2021",09:00 AM,ET
394,02/04/2021 04:30 PM ET Onto Innovation 4th Quarter Earnings Release WEBCAST(OPENS IN NEW WINDOW),https://ontoinnovation.com/company/events,96,ONTO INNOVATION,NONE,Q4,Earnings Release,"Feb 4, 2021",04:30 PM,ET
761,06/09/21	 RH Reports Record First Quarter Results and Raises Fiscal 2021 Outlook,https://ir.rh.com/financials-filings/quarterly-earnings,189,RH,2021,Q1,None/Other,"Jun 9, 2021",NONE,NONE
802,05/19/21 Needham Tech & Media Conference Webcast,https://investor.calamp.com/events-and-presentations/default.aspx,197,NEEDHAM,NONE,NONE,Conference,"May 19, 2021",NONE,NONE
376,"Thursday, May 14, 2020	 First Quarter 2020 Results",https://www.flowersfoods.com/investors/resources/current-investor-presentation,92,NONE,2020,Q1,None/Other,"May 14, 2020",NONE,NONE
413,"VIRTUAL 33RD ANNUAL ROTH CONFERENCE MARCH 17, 2021 • 12:00 PM",https://ir.gtbiopharma.com/ir-calendar,100,NONE,NONE,Y,Conference,"Mar 17, 2021",12:00 PM,NONE
75,"Tuesday, August 4, 2020 2Q 2020 Continental Resources, Inc. Earnings Conference Call",https://investors.clr.com/event-calendar,17,"CONTINENTAL RESOURCES, INC.",2020,Q2,Earnings Call,"Aug 4, 2020",NONE,NONE
1030,06/07/2021 11:00 AM CST DbAccess Global Consumer Conference WEBCAST (OPENS IN NEW WINDOW),https://www.adm.com/investors/presentations,259,DBACCESS,NONE,NONE,Conference,"Jun 7, 2021",11:00 AM,CDT
501,03/24/21 at 8:30 AM EDT The ODP Corporation’s Fireside Chat at Sidoti & Company’s Spring Investor Conference Click here for webcast,https://investor.theodpcorp.com/news-and-events/events,127,THE ODP CORPORATION,NONE,NONE,Conference,"Mar 24, 2021",08:30 AM,ET
876,"Mar 11, 2021 4:30 PM EST	 Asensus Surgical, Inc. Fourth Quarter and Fiscal Year 2020 Financial and Operating Results Conference Call Listen to webcast",http://ir.transenterix.com/events-and-presentations,220,"ASENSUS SURGICAL, INC.",2020,Q4,Earnings Release,"Mar 11, 2021",04:30 PM,ET
115,"Conference Call Discussing Earnings for Second Quarter 2021 Results April 1, 2021",https://www.eplus.com/investors,27,NONE,2021,Q2,Conference,"Apr 1, 2021",NONE,NONE
418,"May 11, 11:00 AM EDT First Quarter Earning Conference Call",http://www.interparfumsinc.com/ir_investor_presentation.html,102,NONE,NONE,Q1,Earnings Call,NONE,11:00 AM,ET
90,"May 6, 2021 at 5:00 PM EDT PDF Solutions, Inc. First Quarter Earnings Release Results Call View Webcast",http://ir.pdf.com/webcasts,21,"PDF SOLUTIONS, INC.",NONE,Q1,Earnings Release,"May 6, 2021",05:00 PM,ET
1054,"Tuesday, July 27, 2021 08:30 AM EDT Q2 Earnings Conference Call Event Details: Event Date:Tuesday, July 27, 2021 08:30 AM EDT Webcast URL:https://webcast-eqs.com/indepbankgroup20210727/en",https://ir.ifinancial.com/event,265,NONE,NONE,Q2,Earnings Call,"Jul 27, 2021",08:30 AM,ET
499,"06/09/21 at 9:40 AM EDT The ODP Corporation at Baird’s 2021 Global Consumer, Technology & Services Conference Click here for webcast",https://investor.theodpcorp.com/news-and-events/events,127,THE ODP CORPORATION,2021,NONE,Conference,"Jun 9, 2021",09:40 AM,ET
